dataset,seed,pipe,M1_nll,M2_mmd,M3_marg_w1,M4_c2st,acc,f1,ece
EEG,4,mean+quantile+zscore,0.4355059862136841,0.0217505788586782,0.0265329935144627,0.5024695830556637,0.7863247863247863,0.7840531561461794,0.0219117461980044
EEG,4,mean+winsor+quantile,0.4595662951469421,0.0615199818365583,0.3221527283792222,0.50185933091916,0.7765567765567766,0.7737012246771464,0.0222888451356154
EEG,4,mean+winsor+quantile+zscore,0.4556671679019928,0.0615199818365583,0.3221527283792222,0.50185933091916,0.7814407814407814,0.7786476459956786,0.0152675163760435
EEG,4,median,0.433027446269989,0.2677942778552805,0.4895299559694437,0.5108908637602166,0.7948717948717948,0.7926382291239662,0.0161537302428258
EEG,4,median+zscore,0.4353711605072021,0.2677942778552806,0.4895299559694437,0.5108908637602166,0.7936507936507936,0.7915613136015012,0.0210695297290117
EEG,4,median+winsor,0.4448865950107574,0.0230774682968037,0.1459131975842884,0.5028239069753111,0.7887667887667887,0.7864117039638812,0.0207537949740231
EEG,4,median+winsor+zscore,0.446955144405365,0.0230774682968037,0.1459131975842879,0.5028239069753111,0.7863247863247863,0.7839424751079722,0.0216664116606753
EEG,4,median+yeojohnson+zscore,0.449276715517044,0.1162360327236863,0.3382806453760739,0.5034595034595034,0.7863247863247863,0.7837129391951541,0.0141131770916474
EEG,4,median+winsor+yeojohnson,0.5323673486709595,0.387723770466844,0.70560215433046,0.5001657321559642,0.7667887667887668,0.7618450239557151,0.1238017009437011
EEG,4,median+winsor+yeojohnson+zscore,0.4484242498874664,0.0224668939198997,0.1434895785144301,0.5027250143245259,0.7863247863247863,0.7841611235518502,0.022053620535812
EEG,4,median+quantile,0.4343635141849518,0.0215784739197346,0.0288827295949119,0.5026986760808495,0.7887667887667887,0.7862995971445679,0.0211561745776361
EEG,4,median+quantile+zscore,0.4364921450614929,0.0215784739197347,0.0288827295949119,0.5026986760808495,0.7875457875457875,0.7854471544715447,0.0210194630646152
EEG,4,median+winsor+quantile,0.4537360966205597,0.0609894181984553,0.3262789177227504,0.5022509259383496,0.7875457875457875,0.7843954248366013,0.0164379273724352
EEG,4,median+winsor+quantile+zscore,0.4548728168010711,0.0609894181984553,0.3262789177227504,0.5022509259383496,0.7875457875457875,0.7847705524140931,0.0145521729420392
EEG,4,knn,0.3229629397392273,0.2674397643801633,0.4557864317017985,0.5102458252641403,0.8669108669108669,0.8657548666511274,0.018165824395833
EEG,4,knn+zscore,0.3187938034534454,0.2674397643801634,0.455786431701799,0.5102458252641403,0.8669108669108669,0.8655632140980096,0.018569345657642
EEG,4,knn+winsor,0.3366080522537231,0.0372695963786113,0.1206170625799975,0.5003277372019741,0.8498168498168498,0.8481424253616033,0.0146843222616938
EEG,4,knn+winsor+zscore,0.3325555026531219,0.0372695963786113,0.1206170625799984,0.5003277372019741,0.8498168498168498,0.8481424253616033,0.0143938266168438
EEG,4,knn+yeojohnson+zscore,0.354800283908844,0.1229511226250316,0.309206870782661,0.5020605948566876,0.8376068376068376,0.835796281082059,0.0225990894949916
EEG,4,knn+winsor+yeojohnson,0.4661218225955963,1.0004070004070005,0.7973407187540841,0.5091575091575091,0.8534798534798534,0.8513071895424837,0.1758924738682524
EEG,4,knn+winsor+yeojohnson+zscore,0.3321771323680877,0.0358585839098695,0.1141447319832354,0.5004947117279229,0.8559218559218559,0.8544267569651981,0.0157161036981622
EEG,4,knn+quantile,0.3253884017467499,0.0321066306572547,0.0128716163265465,0.5005309889314774,0.8571428571428571,0.8554742940226269,0.0123060546515188
EEG,4,knn+quantile+zscore,0.3250139653682709,0.0321066306572546,0.0128716163265465,0.5005309889314774,0.8595848595848596,0.857944818911129,0.0103229322858491
EEG,4,knn+winsor+quantile,0.3436706960201263,0.086825180804744,0.2914513255060149,0.5007014420933835,0.8485958485958486,0.8470247276583438,0.0129403958099374
EEG,4,knn+winsor+quantile+zscore,0.3432977795600891,0.086825180804744,0.2914513255060149,0.5007014420933835,0.8473748473748474,0.8460491590035866,0.0094164034968039
EEG,5,mean,0.4190444350242615,0.2860001905442434,0.5008162135392363,0.5068397437139806,0.7912087912087912,0.7858122750859893,0.0276559433366498
EEG,5,mean+zscore,0.4223466515541076,0.2860001905442434,0.5008162135392361,0.5068397437139806,0.7875457875457875,0.782478752503297,0.0309362444976601
EEG,5,mean+winsor,0.43842613697052,0.0235648659297631,0.1347444765729188,0.5034580126155218,0.7875457875457875,0.7826433121019108,0.0220296093250223
EEG,5,mean+winsor+zscore,0.4365136623382568,0.023564865929763,0.1347444765729182,0.5034580126155218,0.7887667887667887,0.7838110423644118,0.0168082014690534
EEG,5,mean+yeojohnson+zscore,0.4259960055351257,0.1239633330864494,0.3361598365647191,0.5049334512093975,0.7875457875457875,0.7821408915795267,0.0320374420565417
EEG,5,mean+winsor+yeojohnson,0.5291941165924072,0.3288288549315544,0.6567647280293428,0.5110826856858602,0.7741147741147741,0.7671138969285134,0.1178495835908603
EEG,5,mean+winsor+yeojohnson+zscore,0.4382994174957275,0.0230043334195546,0.1356432388284997,0.5032786143897255,0.7875457875457875,0.7828049746997501,0.0181074763974572
EEG,5,mean+quantile,0.4328842163085937,0.022189921735969,0.0266650023224982,0.5026017712220399,0.7826617826617827,0.7773069449706094,0.0352268606169611
EEG,5,mean+quantile+zscore,0.4315340220928192,0.022189921735969,0.0266650023224982,0.5026017712220399,0.7851037851037851,0.7806267806267806,0.0304908911096015
EEG,5,mean+winsor+quantile,0.441304087638855,0.0767105407319295,0.3253815912470728,0.5075926199247323,0.7912087912087912,0.7859811698760806,0.0150223052690899
EEG,5,mean+winsor+quantile+zscore,0.4427944123744964,0.0767105407319295,0.3253815912470728,0.5075926199247323,0.7851037851037851,0.7796367638965327,0.0127114765664451
EEG,5,median,0.4206191301345825,0.2873242584786773,0.5059185705011583,0.5068139024182982,0.796092796092796,0.7911495911495912,0.0228962097703609
EEG,5,median+zscore,0.4185974299907684,0.2873242584786774,0.5059185705011585,0.5068139024182982,0.7936507936507936,0.7884843140880563,0.0254372141445658
EEG,5,median+winsor,0.4358438551425934,0.0244238064031628,0.1465888967979062,0.5037601569958102,0.7851037851037851,0.779809114128243,0.0250523142034463
EEG,5,median+winsor+zscore,0.4354375600814819,0.0244238064031628,0.146588896797906,0.5037601569958102,0.7851037851037851,0.779978508279197,0.0212792342253511
EEG,5,median+yeojohnson+zscore,0.4224966466426849,0.1267618980054754,0.3431038666242791,0.5048633815422582,0.7948717948717948,0.7887879160014737,0.0327646055501022
EEG,5,median+winsor+yeojohnson,0.526360809803009,0.3970235151031642,0.7507576601917335,0.5148381216757285,0.7728937728937729,0.7661580498587743,0.1101899770007756
EEG,5,median+winsor+yeojohnson+zscore,0.4399837851524353,0.0224591037891378,0.1662246424363465,0.501506994791488,0.7838827838827839,0.7784717372401536,0.0295693698965731
EEG,5,median+quantile,0.4296803176403045,0.0221524442297726,0.0291599211415929,0.5016193050381085,0.7875457875457875,0.7828049746997501,0.0228379065300518
EEG,5,median+quantile+zscore,0.4283003509044647,0.0221524442297726,0.0291599211415929,0.5016193050381085,0.7863247863247863,0.7819505404644724,0.0281807464412134
EEG,5,median+winsor+quantile,0.4353306889533996,0.0763172898951899,0.3294566181426863,0.506552507773509,0.7997557997557998,0.7948221290740447,0.0239868488649454
EEG,5,median+winsor+quantile+zscore,0.434908926486969,0.0763172898951899,0.3294566181426863,0.506552507773509,0.7912087912087912,0.7863103366723376,0.011478802587232
EEG,5,knn,0.3115043640136719,0.2870793000440692,0.4752060607674152,0.505654025800546,0.8547008547008547,0.8517263675158412,0.0250812477099007
EEG,5,knn+zscore,0.3139417469501495,0.2870793000440692,0.4752060607674163,0.505654025800546,0.8522588522588522,0.849234373692578,0.0241137324526487
EEG,5,knn+winsor,0.3240752220153808,0.0380108252779022,0.1194459283191185,0.5030415701966374,0.8534798534798534,0.8507381082558776,0.0151424893383869
EEG,5,knn+winsor+zscore,0.3272716403007507,0.0380108252779021,0.119445928319118,0.5030415701966374,0.8571428571428571,0.854518485229883,0.0227141543331309
EEG,5,knn+yeojohnson+zscore,0.3197306990623474,0.1326654772278335,0.3082383196286408,0.5032860686096339,0.8522588522588522,0.8493398098104946,0.0209673586345854
EEG,5,knn+winsor+yeojohnson,0.45946004986763,1.0004070004070005,0.797340718754107,0.5164835164835164,0.8278388278388278,0.8229569270158601,0.1721253345591972
EEG,5,knn+winsor+yeojohnson+zscore,0.3288647532463074,0.0365104761496027,0.1130258312045663,0.5028661475547923,0.8522588522588522,0.8495447582291953,0.0130110037341368
EEG,5,knn+quantile,0.3156691789627075,0.03186554942943,0.0130169581925738,0.5010910493205976,0.851037851037851,0.8479344729344729,0.0222888485561505
EEG,5,knn+quantile+zscore,0.314417153596878,0.03186554942943,0.0130169581925738,0.5010910493205976,0.8449328449328449,0.8414138626602243,0.0323109149350642
EEG,5,knn+winsor+quantile,0.3250460028648376,0.091730635153588,0.2956955175678631,0.503215005046507,0.8473748473748474,0.8443593076554696,0.0276519517904381
EEG,5,knn+winsor+quantile+zscore,0.3245710730552673,0.0917306351535882,0.2956955175678631,0.503215005046507,0.8376068376068376,0.834282410752999,0.0395647183297172
EEG,6,mean,0.4024395942687988,0.0623942973488966,0.2576851788057113,0.513875036463559,0.8192918192918193,0.8173241542282559,0.0249233951062073
EEG,6,mean+zscore,0.4029578268527984,0.0623942973488964,0.2576851788057118,0.513875036463559,0.818070818070818,0.8160424502347878,0.0265741086995936
EEG,6,mean+winsor,0.4159882664680481,0.0215051644293885,0.1356394786195898,0.5105748048360991,0.7985347985347986,0.7964947736346017,0.0285646903063642
EEG,6,mean+winsor+zscore,0.4168261587619781,0.0215051644293881,0.1356394786195898,0.5105748048360991,0.7997557997557998,0.7978751580087884,0.0234429610663427
EEG,6,mean+yeojohnson,0.5208368301391602,1.0004070004070005,0.7973407187541096,0.525030525030525,0.7936507936507936,0.7889680534612435,0.1434984601606525
EEG,6,mean+yeojohnson+zscore,0.4039787352085113,0.0571538046028631,0.2483447205075212,0.513305037114561,0.8131868131868132,0.8112007593735169,0.0185778885533958
EEG,6,mean+winsor+yeojohnson,0.5095884799957275,0.3194100244403918,0.6588854697816959,0.5205008440661677,0.7704517704517705,0.7653295128939828,0.0881951278091495
EEG,6,mean+winsor+yeojohnson+zscore,0.4284118115901947,0.020312435794235,0.1596708964501053,0.510100219501929,0.78998778998779,0.7872444541104828,0.0295408974345932
EEG,6,mean+quantile,0.4173230826854706,0.0207797328925452,0.0270853485181268,0.5095018941172788,0.800976800976801,0.7986522215870784,0.0194429087842631
EEG,6,mean+quantile+zscore,0.4204866290092468,0.020779732892545,0.0270853485181268,0.5095018941172788,0.796092796092796,0.7936003476890898,0.0292897680740216
EEG,6,mean+winsor+quantile,0.4262976348400116,0.0620236220542991,0.3264837795742293,0.5139277129509119,0.7985347985347986,0.7960721998125739,0.0316014397566426
EEG,6,mean+winsor+quantile+zscore,0.4278085231781006,0.062023622054299,0.3264837795742293,0.5139277129509119,0.7924297924297924,0.7897183558068726,0.0342129952159411
EEG,6,median,0.389201819896698,0.0643519341781064,0.2713367076663532,0.5141980526595912,0.833943833943834,0.8318681318681318,0.0305046854729472
EEG,6,median+zscore,0.3888227939605713,0.0643519341781068,0.2713367076663529,0.5141980526595912,0.8266178266178266,0.8244505494505494,0.0303877028062375
EEG,6,median+winsor,0.4050273895263672,0.0221285760855046,0.1472530178225113,0.5110628077661045,0.8205128205128205,0.8187837636465717,0.0273756935046269
EEG,6,median+winsor+zscore,0.4064339697360992,0.0221285760855047,0.1472530178225111,0.5110628077661045,0.8144078144078144,0.8122896536749539,0.0224392187755477
EEG,6,median+yeojohnson,0.5123011469841003,1.0004070004070005,0.7973407187541052,0.525030525030525,0.8021978021978022,0.7991431512655929,0.1494221565050957
EEG,6,median+yeojohnson+zscore,0.3930853009223938,0.0587862523930745,0.2607928039237077,0.5139336763268386,0.8229548229548229,0.8204884021495137,0.0239401969135317
EEG,6,median+winsor+yeojohnson,0.52406907081604,0.3910777071764885,0.7055052821640035,0.5219976514237809,0.7802197802197802,0.7749780198309969,0.1221865644821753
EEG,6,median+winsor+yeojohnson+zscore,0.4178304076194763,0.020736130173716,0.1689731266190677,0.5105032443249782,0.8034188034188035,0.8004437307891961,0.0145040345133733
EEG,6,median+quantile,0.400246649980545,0.0207971979518293,0.029588540562181,0.509619173843838,0.8217338217338217,0.8196035242290749,0.0214765965574681
EEG,6,median+quantile+zscore,0.4031706750392914,0.0207971979518293,0.029588540562181,0.509619173843838,0.8144078144078144,0.8121899704302697,0.0152846283673948
EEG,6,median+winsor+quantile,0.4147699475288391,0.0618310765570274,0.3307742283005527,0.5140822637770134,0.8095238095238095,0.8069260248800125,0.0229449222667167
EEG,6,median+winsor+quantile+zscore,0.416969895362854,0.0618310765570274,0.3307742283005527,0.5140822637770134,0.7997557997557998,0.7970247953866799,0.0212616219625368
EEG,6,knn,0.2906709611415863,0.0750936701887153,0.2323638025937319,0.5161609972354784,0.8766788766788767,0.8753678215472236,0.0206876094379122
EEG,6,knn+zscore,0.2868991196155548,0.0750936701887151,0.2323638025937322,0.5161609972354784,0.8791208791208791,0.8776433198875443,0.022050792117113
EEG,6,knn+winsor,0.3042064011096954,0.035732267908601,0.1179468802112973,0.515682436317357,0.8693528693528694,0.8676088680741776,0.0236524491956382
EEG,6,knn+winsor+zscore,0.3065686225891113,0.0357322679086019,0.1179468802112998,0.515682436317357,0.873015873015873,0.8713571117877338,0.031140645563384
EEG,6,knn+yeojohnson,0.4535983800888061,1.0004070004070005,0.7973407187541097,0.525030525030525,0.8656898656898657,0.8635314291254135,0.1871360879532437
EEG,6,knn+yeojohnson+zscore,0.2916115522384643,0.0693745721242386,0.2204761702506353,0.5161386345757529,0.8742368742368742,0.8726296510477928,0.0199016468719975
EEG,6,knn+winsor+yeojohnson,0.4613833725452423,1.0004070004070005,0.7973407187540893,0.525030525030525,0.851037851037851,0.8485485103132162,0.1747329455592257
EEG,6,knn+winsor+yeojohnson+zscore,0.3053888380527496,0.0345335791617089,0.114810892304219,0.5156133605462054,0.8717948717948718,0.8700088429358547,0.028556427166721
EEG,6,knn+quantile,0.2985617518424988,0.030976834058275,0.0129320846782912,0.5151169095003039,0.8693528693528694,0.8680299441145598,0.0175524979866176
EEG,6,knn+quantile+zscore,0.3017161190509796,0.0309768340582748,0.0129320846782912,0.5151169095003039,0.8693528693528694,0.8678962562088745,0.0139668067878564
EEG,6,knn+winsor+quantile,0.3272222876548767,0.0870443709856824,0.293868978521917,0.5162698288461414,0.8547008547008547,0.8530037691341248,0.0179045594801105
EEG,6,knn+winsor+quantile+zscore,0.3272678554058075,0.0870443709856824,0.293868978521917,0.5162698288461414,0.851037851037851,0.8492577394242955,0.0216416732586638
EEG,7,mean,0.4308821260929107,0.218067539990022,0.4481088167659501,0.5062990642966224,0.811965811965812,0.8057065217391304,0.0244077508848374
EEG,7,mean+zscore,0.4325286448001861,0.2180675399900221,0.4481088167659502,0.5062990642966224,0.8021978021978022,0.795426791661527,0.0170693889496818
EEG,7,mean+winsor,0.4450589418411255,0.0221567654865315,0.1349022232396303,0.5017828009281001,0.7924297924297924,0.7859027666719975,0.0161635395371433
EEG,7,mean+winsor+zscore,0.4485848248004913,0.0221567654865312,0.1349022232396306,0.5017828009281001,0.78998778998779,0.7829968944099379,0.0067117909954289
EEG,7,mean+yeojohnson,0.5310900807380676,0.3218855397267606,0.6337468363373798,0.5019845618136216,0.7631257631257631,0.7498015873015873,0.1292812236936101
EEG,7,mean+yeojohnson+zscore,0.4347159266471863,0.1088825709918198,0.3213763506847825,0.5029809425413821,0.8168498168498168,0.8105803626495621,0.0254920296034387
EEG,7,mean+winsor+yeojohnson,0.5425703525543213,0.3897015636049516,0.7067096515303203,0.5005543454871905,0.7423687423687424,0.7286738210565156,0.0811746798009953
EEG,7,mean+winsor+yeojohnson+zscore,0.4662026464939117,0.0207858009440041,0.1602094311020608,0.5004882514040024,0.7838827838827839,0.7759614864499378,0.0230645992962577
EEG,7,mean+quantile,0.4402680397033691,0.0212240202388097,0.0268246102811765,0.5006686435257863,0.7973137973137974,0.7903756013321821,0.0128948988349737
EEG,7,mean+quantile+zscore,0.442125141620636,0.0212240202388097,0.0268246102811765,0.5006686435257863,0.7948717948717948,0.7880434782608696,0.0142561547339908
EEG,7,mean+winsor+quantile,0.4514892101287842,0.0696272506107395,0.328282362770928,0.5016242745180475,0.7838827838827839,0.7763817351344597,0.0234312526472322
EEG,7,mean+winsor+quantile+zscore,0.4536511898040771,0.0696272506107395,0.328282362770928,0.5016242745180475,0.778998778998779,0.7706787330316742,0.0206700273049183
EEG,7,median,0.4240747690200805,0.220721869450315,0.4563939286647746,0.5060923339311617,0.8021978021978022,0.7952373603308847,0.0322179521396483
EEG,7,median+zscore,0.4300672709941864,0.2207218694503146,0.4563939286647746,0.5060923339311617,0.8034188034188035,0.7969666407470994,0.0262495376833774
EEG,7,median+winsor,0.4364436566829681,0.0229135290003773,0.1486049301503215,0.5020745094005167,0.8058608058608059,0.7998438357385601,0.0178016654883257
EEG,7,median+winsor+zscore,0.4366522133350372,0.022913529000378,0.1486049301503214,0.5020745094005167,0.8083028083028083,0.8018315283644932,0.0251662158412956
EEG,7,median+yeojohnson+zscore,0.4360659122467041,0.110720971199031,0.3285984404302564,0.5032651967938904,0.7985347985347986,0.7919223336849155,0.028713108637394
EEG,7,median+winsor+yeojohnson,0.5365012884140015,0.3894163166315703,0.7069028836457578,0.5001731863758726,0.7521367521367521,0.7407003058437842,0.0829909855047279
